,city_name,naics_2022_2,salary,wfh_wham,soc_2021_2,employment_type_name
395,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
396,"San Diego, CA",72,34320,0,37-0000,Full-time (> 32 hours)
397,"San Diego, CA",72,34320,0,41-0000,Part-time / full-time
398,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
399,"San Diego, CA",72,39520,0,41-0000,Full-time (> 32 hours)
400,"San Diego, CA",72,80000,0,13-0000,Full-time (> 32 hours)
401,"San Diego, CA",72,40560,1,43-0000,Part-time (≤ 32 hours)
402,"San Diego, CA",72,32760,0,39-0000,Part-time (≤ 32 hours)
403,"San Diego, CA",72,34320,0,37-0000,Full-time (> 32 hours)
404,"San Diego, CA",72,33280,0,43-0000,Part-time / full-time
405,"San Diego, CA",72,52000,0,11-0000,Full-time (> 32 hours)
406,"San Diego, CA",72,85000,0,41-0000,Full-time (> 32 hours)
407,"San Diego, CA",72,49920,0,43-0000,Full-time (> 32 hours)
408,"San Diego, CA",72,32240,0,43-0000,Full-time (> 32 hours)
409,"San Diego, CA",72,33800,0,35-0000,Part-time / full-time
410,"San Diego, CA",72,34320,0,37-0000,Part-time / full-time
411,"San Diego, CA",72,53000,0,13-0000,Full-time (> 32 hours)
412,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
413,"San Diego, CA",72,107500,0,11-0000,Full-time (> 32 hours)
414,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
415,"San Diego, CA",72,52000,0,35-0000,Full-time (> 32 hours)
416,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
417,"San Diego, CA",72,58760,1,41-0000,Full-time (> 32 hours)
418,"San Diego, CA",72,33280,0,41-0000,Part-time (≤ 32 hours)
419,"San Diego, CA",72,29120,0,35-0000,Part-time (≤ 32 hours)
420,"San Diego, CA",72,37440,0,43-0000,Full-time (> 32 hours)
421,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
422,"San Diego, CA",72,125000,0,41-0000,Part-time (≤ 32 hours)
423,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
424,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
425,"San Diego, CA",72,43680,0,35-0000,Part-time / full-time
426,"San Diego, CA",72,35360,0,41-0000,Part-time / full-time
427,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
428,"San Diego, CA",72,1e+05,0,41-0000,Full-time (> 32 hours)
429,"San Diego, CA",72,12480,0,35-0000,Part-time (≤ 32 hours)
430,"San Diego, CA",72,31200,0,31-0000,Full-time (> 32 hours)
431,"San Diego, CA",72,33280,0,99-0000,Part-time / full-time
432,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
433,"San Diego, CA",72,31200,0,43-0000,Part-time / full-time
434,"San Diego, CA",72,40560,0,39-0000,Full-time (> 32 hours)
435,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
436,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
437,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
438,"San Diego, CA",72,31200,0,39-0000,Part-time / full-time
439,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
440,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
441,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
442,"San Diego, CA",72,96833.5,0,11-0000,Full-time (> 32 hours)
443,"San Diego, CA",72,58240,0,49-0000,Full-time (> 32 hours)
444,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
445,"San Diego, CA",72,33280,0,51-0000,Full-time (> 32 hours)
446,"San Diego, CA",72,35360,0,51-0000,Full-time (> 32 hours)
447,"San Diego, CA",72,34840,0,43-0000,Full-time (> 32 hours)
448,"San Diego, CA",72,35360,0,11-0000,Full-time (> 32 hours)
449,"San Diego, CA",72,62000,0,11-0000,Full-time (> 32 hours)
450,"San Diego, CA",72,32240,0,43-0000,Part-time / full-time
451,"San Diego, CA",72,83362.5,0,11-0000,Full-time (> 32 hours)
452,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
453,"San Diego, CA",72,48880,0,11-0000,Full-time (> 32 hours)
454,"San Diego, CA",72,39520,0,53-0000,Part-time / full-time
455,"San Diego, CA",72,41808,0,35-0000,Full-time (> 32 hours)
456,"San Diego, CA",72,42640,0,35-0000,Part-time (≤ 32 hours)
457,"San Diego, CA",72,43576,0,43-0000,Full-time (> 32 hours)
458,"San Diego, CA",72,48152,0,53-0000,Part-time (≤ 32 hours)
459,"San Diego, CA",72,39811,0,43-0000,Full-time (> 32 hours)
460,"San Diego, CA",72,45760,0,49-0000,Full-time (> 32 hours)
461,"San Diego, CA",72,41600,0,37-0000,Full-time (> 32 hours)
462,"San Diego, CA",72,38480,0,43-0000,Full-time (> 32 hours)
463,"San Diego, CA",72,35672,0,35-0000,Part-time / full-time
464,"San Diego, CA",72,178900,0,11-0000,Full-time (> 32 hours)
465,"San Diego, CA",72,41600,0,41-0000,Part-time / full-time
466,"San Diego, CA",72,44720,0,31-0000,Full-time (> 32 hours)
467,"San Diego, CA",72,72800,0,51-0000,Part-time (≤ 32 hours)
468,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
469,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
470,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
471,"San Diego, CA",72,54960,0,11-0000,Full-time (> 32 hours)
472,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
473,"San Diego, CA",72,40560,0,35-0000,Part-time / full-time
474,"San Diego, CA",72,36400,0,43-0000,Part-time (≤ 32 hours)
475,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
476,"San Diego, CA",72,70000,0,11-0000,Full-time (> 32 hours)
477,"San Diego, CA",72,35360,0,43-0000,Full-time (> 32 hours)
478,"San Diego, CA",72,39520,0,53-0000,Full-time (> 32 hours)
479,"San Diego, CA",72,34840,0,43-0000,Part-time (≤ 32 hours)
480,"San Diego, CA",72,83362.5,0,35-0000,Full-time (> 32 hours)
481,"San Diego, CA",72,38480,0,35-0000,Part-time (≤ 32 hours)
482,"San Diego, CA",72,36400,0,35-0000,Part-time (≤ 32 hours)
483,"San Diego, CA",72,34112,0,51-0000,Part-time / full-time
484,"San Diego, CA",72,42640,0,21-0000,Part-time (≤ 32 hours)
485,"San Diego, CA",72,44512,0,41-0000,Part-time (≤ 32 hours)
486,"San Diego, CA",72,37544,0,37-0000,Full-time (> 32 hours)
487,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
488,"San Diego, CA",72,34778,0,35-0000,Full-time (> 32 hours)
489,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
490,"San Diego, CA",72,34944,0,35-0000,Full-time (> 32 hours)
491,"San Diego, CA",72,40040,0,35-0000,Part-time / full-time
492,"San Diego, CA",72,32240,0,35-0000,Full-time (> 32 hours)
493,"San Diego, CA",72,36400,0,37-0000,Full-time (> 32 hours)
494,"San Diego, CA",72,34632,0,35-0000,Full-time (> 32 hours)
495,"San Diego, CA",72,38573.5,1,51-0000,Full-time (> 32 hours)
496,"San Diego, CA",72,35620,0,37-0000,Full-time (> 32 hours)
497,"San Diego, CA",72,35880,0,37-0000,Part-time / full-time
498,"San Diego, CA",72,35984,0,35-0000,Full-time (> 32 hours)
499,"San Diego, CA",72,33800,0,35-0000,Part-time (≤ 32 hours)
500,"San Diego, CA",72,65500,0,35-0000,Full-time (> 32 hours)
501,"San Diego, CA",72,43680,0,11-0000,Full-time (> 32 hours)
502,"San Diego, CA",72,91600,1,13-0000,Full-time (> 32 hours)
503,"San Diego, CA",72,51594.5,1,43-0000,Full-time (> 32 hours)
504,"San Diego, CA",72,47840,0,37-0000,Full-time (> 32 hours)
505,"San Diego, CA",72,46800,0,43-0000,Full-time (> 32 hours)
506,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
507,"San Diego, CA",72,41600,0,37-0000,Full-time (> 32 hours)
508,"San Diego, CA",72,42640,0,35-0000,Part-time (≤ 32 hours)
509,"San Diego, CA",72,64500,0,11-0000,Full-time (> 32 hours)
510,"San Diego, CA",72,70000,0,11-0000,Full-time (> 32 hours)
511,"San Diego, CA",72,43680,0,43-0000,Full-time (> 32 hours)
512,"San Diego, CA",72,34736,0,35-0000,Part-time (≤ 32 hours)
513,"San Diego, CA",72,37440,0,13-0000,Part-time (≤ 32 hours)
514,"San Diego, CA",72,60632,0,43-0000,Full-time (> 32 hours)
515,"San Diego, CA",72,105000,0,11-0000,Full-time (> 32 hours)
516,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
517,"San Diego, CA",72,34840,0,37-0000,Full-time (> 32 hours)
518,"San Diego, CA",72,60096,0,35-0000,Full-time (> 32 hours)
519,"San Diego, CA",72,77150,0,13-0000,Full-time (> 32 hours)
520,"San Diego, CA",72,35984,0,35-0000,Part-time (≤ 32 hours)
521,"San Diego, CA",72,67240,0,11-0000,Full-time (> 32 hours)
522,"San Diego, CA",72,45760,0,35-0000,Part-time / full-time
523,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
524,"San Diego, CA",72,34632,0,35-0000,Full-time (> 32 hours)
525,"San Diego, CA",72,45333.5,0,35-0000,Full-time (> 32 hours)
526,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
527,"San Diego, CA",72,58240,0,41-0000,Full-time (> 32 hours)
528,"San Diego, CA",72,45240,0,11-0000,Full-time (> 32 hours)
529,"San Diego, CA",72,60000,0,11-0000,Full-time (> 32 hours)
530,"San Diego, CA",72,38480,0,41-0000,Full-time (> 32 hours)
531,"San Diego, CA",72,36400,0,37-0000,Part-time (≤ 32 hours)
532,"San Diego, CA",72,36920,0,35-0000,Part-time / full-time
533,"San Diego, CA",72,36920,0,35-0000,Part-time / full-time
534,"San Diego, CA",72,36691,0,43-0000,Full-time (> 32 hours)
535,"San Diego, CA",72,33904,0,37-0000,Full-time (> 32 hours)
536,"San Diego, CA",72,31720,0,43-0000,Part-time / full-time
537,"San Diego, CA",72,45000,1,41-0000,Part-time (≤ 32 hours)
538,"San Diego, CA",72,50000,0,41-0000,Part-time / full-time
539,"San Diego, CA",72,39520,0,43-0000,Part-time / full-time
540,"San Diego, CA",72,37440,0,41-0000,Part-time / full-time
541,"San Diego, CA",72,91000,0,11-0000,Full-time (> 32 hours)
542,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
543,"San Diego, CA",72,34736,0,35-0000,Part-time (≤ 32 hours)
544,"San Diego, CA",72,45760,0,41-0000,Full-time (> 32 hours)
545,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
546,"San Diego, CA",72,41600,0,37-0000,Full-time (> 32 hours)
547,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
548,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
549,"San Diego, CA",72,36441.5,0,35-0000,Part-time (≤ 32 hours)
550,"San Diego, CA",72,56000,0,13-0000,Full-time (> 32 hours)
551,"San Diego, CA",72,34632,0,41-0000,Part-time / full-time
552,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
553,"San Diego, CA",72,40560,0,35-0000,Full-time (> 32 hours)
554,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
555,"San Diego, CA",72,37440,0,41-0000,Part-time (≤ 32 hours)
556,"San Diego, CA",72,39000,0,99-0000,Full-time (> 32 hours)
557,"San Diego, CA",72,37440,0,43-0000,Part-time / full-time
558,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
559,"San Diego, CA",72,36192,0,37-0000,Full-time (> 32 hours)
560,"San Diego, CA",72,45635,0,35-0000,Full-time (> 32 hours)
561,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
562,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
563,"San Diego, CA",72,33904,0,13-0000,Full-time (> 32 hours)
564,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
565,"San Diego, CA",72,60008,0,41-0000,Full-time (> 32 hours)
566,"San Diego, CA",72,35360,0,43-0000,Part-time (≤ 32 hours)
567,"San Diego, CA",72,49920,0,35-0000,Part-time / full-time
568,"San Diego, CA",72,33800,0,35-0000,Part-time (≤ 32 hours)
569,"San Diego, CA",72,34320,0,11-0000,Full-time (> 32 hours)
570,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
571,"San Diego, CA",72,59301,0,53-0000,Full-time (> 32 hours)
572,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
573,"San Diego, CA",72,52000,0,37-0000,Full-time (> 32 hours)
574,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
575,"San Diego, CA",72,43680,0,49-0000,Full-time (> 32 hours)
576,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
577,"San Diego, CA",72,49920,0,53-0000,Full-time (> 32 hours)
578,"San Diego, CA",72,35672,0,37-0000,Part-time (≤ 32 hours)
579,"San Diego, CA",72,34632,0,35-0000,Part-time (≤ 32 hours)
580,"San Diego, CA",72,53040,0,13-0000,Full-time (> 32 hours)
581,"San Diego, CA",72,35880,0,51-0000,Part-time / full-time
582,"San Diego, CA",72,38740,0,35-0000,Part-time (≤ 32 hours)
583,"San Diego, CA",72,43888,0,35-0000,Part-time (≤ 32 hours)
584,"San Diego, CA",72,95000,1,13-0000,Full-time (> 32 hours)
585,"San Diego, CA",72,67500,0,11-0000,Full-time (> 32 hours)
586,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
587,"San Diego, CA",72,35360,0,27-0000,Full-time (> 32 hours)
588,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
589,"San Diego, CA",72,124000,0,11-0000,Full-time (> 32 hours)
590,"San Diego, CA",72,37440,0,35-0000,Part-time / full-time
591,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
592,"San Diego, CA",72,60320,0,35-0000,Part-time / full-time
593,"San Diego, CA",72,56784,0,11-0000,Full-time (> 32 hours)
594,"San Diego, CA",72,74000,1,11-0000,Full-time (> 32 hours)
595,"San Diego, CA",72,45760,0,43-0000,Full-time (> 32 hours)
596,"San Diego, CA",72,36400,0,35-0000,Part-time (≤ 32 hours)
597,"San Diego, CA",72,49254,0,35-0000,Full-time (> 32 hours)
598,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
599,"San Diego, CA",72,36275,0,35-0000,Part-time (≤ 32 hours)
600,"San Diego, CA",72,34320,0,35-0000,Part-time (≤ 32 hours)
601,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
602,"San Diego, CA",72,87500,0,35-0000,Full-time (> 32 hours)
603,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
604,"San Diego, CA",72,43680,0,43-0000,Part-time (≤ 32 hours)
605,"San Diego, CA",72,36026,0,37-0000,Full-time (> 32 hours)
606,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
607,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
608,"San Diego, CA",72,81985,0,35-0000,Full-time (> 32 hours)
609,"San Diego, CA",72,80300,0,13-0000,Full-time (> 32 hours)
610,"San Diego, CA",72,41600,0,53-0000,Full-time (> 32 hours)
611,"San Diego, CA",72,33280,0,41-0000,Part-time / full-time
612,"San Diego, CA",72,35984,0,35-0000,Full-time (> 32 hours)
613,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
614,"San Diego, CA",72,41600,0,41-0000,Part-time (≤ 32 hours)
615,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
616,"San Diego, CA",72,35360,0,35-0000,Part-time (≤ 32 hours)
617,"San Diego, CA",72,35672,0,35-0000,Part-time / full-time
618,"San Diego, CA",72,60008,0,41-0000,Full-time (> 32 hours)
619,"San Diego, CA",72,48880,0,11-0000,Full-time (> 32 hours)
620,"San Diego, CA",72,41600,0,11-0000,Full-time (> 32 hours)
621,"San Diego, CA",72,90000,0,35-0000,Full-time (> 32 hours)
622,"San Diego, CA",72,70212.5,0,43-0000,Full-time (> 32 hours)
623,"San Diego, CA",72,37752,0,35-0000,Part-time / full-time
624,"San Diego, CA",72,70000,0,15-0000,Full-time (> 32 hours)
625,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
626,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
627,"San Diego, CA",72,35984,0,53-0000,Part-time / full-time
628,"San Diego, CA",72,38480,0,35-0000,Part-time (≤ 32 hours)
629,"San Diego, CA",72,80000,0,11-0000,Full-time (> 32 hours)
630,"San Diego, CA",72,33904,0,41-0000,Part-time / full-time
631,"San Diego, CA",72,130000,0,11-0000,Full-time (> 32 hours)
632,"San Diego, CA",72,37440,0,43-0000,Part-time (≤ 32 hours)
633,"San Diego, CA",72,42588,0,29-0000,Part-time (≤ 32 hours)
634,"San Diego, CA",72,49920,0,11-0000,Full-time (> 32 hours)
635,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
636,"San Diego, CA",72,38126.5,0,53-0000,Part-time / full-time
637,"San Diego, CA",72,33363,0,35-0000,Part-time (≤ 32 hours)
638,"San Diego, CA",72,34320,0,35-0000,Part-time (≤ 32 hours)
639,"San Diego, CA",72,112500,0,11-0000,Full-time (> 32 hours)
640,"San Diego, CA",72,37960,0,35-0000,Part-time / full-time
641,"San Diego, CA",72,40560,0,41-0000,Part-time (≤ 32 hours)
642,"San Diego, CA",72,38480,0,11-0000,Full-time (> 32 hours)
643,"San Diego, CA",72,87500,0,11-0000,Full-time (> 32 hours)
644,"San Diego, CA",72,80000,0,35-0000,Full-time (> 32 hours)
645,"San Diego, CA",72,53040,0,11-0000,Full-time (> 32 hours)
646,"San Diego, CA",72,34632,0,35-0000,Part-time (≤ 32 hours)
647,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
648,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
649,"San Diego, CA",72,31200,0,35-0000,Full-time (> 32 hours)
650,"San Diego, CA",72,43680,0,11-0000,Full-time (> 32 hours)
651,"San Diego, CA",72,75000,0,37-0000,Full-time (> 32 hours)
652,"San Diego, CA",72,37076,0,35-0000,Full-time (> 32 hours)
653,"San Diego, CA",72,75000,0,11-0000,Full-time (> 32 hours)
654,"San Diego, CA",72,33904,0,41-0000,Part-time / full-time
655,"San Diego, CA",72,37908,0,51-0000,Part-time (≤ 32 hours)
656,"San Diego, CA",72,39520,0,53-0000,Full-time (> 32 hours)
657,"San Diego, CA",72,85000,0,11-0000,Full-time (> 32 hours)
658,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
659,"San Diego, CA",72,72500,0,11-0000,Part-time / full-time
660,"San Diego, CA",72,36941,0,35-0000,Part-time (≤ 32 hours)
661,"San Diego, CA",72,42640,0,35-0000,Part-time (≤ 32 hours)
662,"San Diego, CA",72,85633.5,0,11-0000,Full-time (> 32 hours)
663,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
664,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
665,"San Diego, CA",72,37440,0,11-0000,Part-time / full-time
666,"San Diego, CA",72,109200,0,29-0000,Part-time / full-time
667,"San Diego, CA",72,110000,0,11-0000,Full-time (> 32 hours)
668,"San Diego, CA",72,43680,0,41-0000,Full-time (> 32 hours)
669,"San Diego, CA",72,39520,0,11-0000,Full-time (> 32 hours)
670,"San Diego, CA",72,35360,0,35-0000,Part-time (≤ 32 hours)
671,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
672,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
673,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
674,"San Diego, CA",72,33904,0,41-0000,Full-time (> 32 hours)
675,"San Diego, CA",72,37960,0,37-0000,Full-time (> 32 hours)
676,"San Diego, CA",72,65000,0,41-0000,Full-time (> 32 hours)
677,"San Diego, CA",72,45261,0,37-0000,Part-time (≤ 32 hours)
678,"San Diego, CA",72,36400,0,35-0000,Part-time (≤ 32 hours)
679,"San Diego, CA",72,162800,1,15-0000,Full-time (> 32 hours)
680,"San Diego, CA",72,75000,0,11-0000,Full-time (> 32 hours)
681,"San Diego, CA",72,34892,0,41-0000,Part-time / full-time
682,"San Diego, CA",72,37440,0,35-0000,Part-time / full-time
683,"San Diego, CA",72,75000,0,11-0000,Full-time (> 32 hours)
684,"San Diego, CA",72,40560,0,33-0000,Full-time (> 32 hours)
685,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
686,"San Diego, CA",72,40560,0,51-0000,Part-time (≤ 32 hours)
687,"San Diego, CA",72,40560,0,49-0000,Part-time (≤ 32 hours)
688,"San Diego, CA",72,40768,0,43-0000,Full-time (> 32 hours)
689,"San Diego, CA",72,220000,1,15-0000,Full-time (> 32 hours)
690,"San Diego, CA",72,35672,0,43-0000,Full-time (> 32 hours)
691,"San Diego, CA",72,54080,0,35-0000,Part-time / full-time
692,"San Diego, CA",72,39832,0,41-0000,Full-time (> 32 hours)
693,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
694,"San Diego, CA",72,36400,0,37-0000,Part-time (≤ 32 hours)
695,"San Diego, CA",72,34320,0,25-0000,Part-time / full-time
696,"San Diego, CA",72,32240,0,35-0000,Full-time (> 32 hours)
697,"San Diego, CA",72,45656,0,39-0000,Full-time (> 32 hours)
698,"San Diego, CA",72,36400,0,37-0000,Full-time (> 32 hours)
699,"San Diego, CA",72,35360,0,53-0000,Part-time / full-time
700,"San Diego, CA",72,79250,1,25-0000,Full-time (> 32 hours)
701,"San Diego, CA",72,462500,0,11-0000,Full-time (> 32 hours)
702,"San Diego, CA",72,34840,0,53-0000,Full-time (> 32 hours)
703,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
704,"San Diego, CA",72,48880,0,35-0000,Part-time / full-time
705,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
706,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
707,"San Diego, CA",72,77500,0,35-0000,Full-time (> 32 hours)
708,"San Diego, CA",72,33280,0,37-0000,Full-time (> 32 hours)
709,"San Diego, CA",72,67500,0,11-0000,Full-time (> 32 hours)
710,"San Diego, CA",72,192500,0,35-0000,Full-time (> 32 hours)
711,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
712,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
713,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
714,"San Diego, CA",72,104000,0,39-0000,Full-time (> 32 hours)
715,"San Diego, CA",72,35984,0,35-0000,Part-time (≤ 32 hours)
716,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
717,"San Diego, CA",72,34320,0,51-0000,Part-time / full-time
718,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
719,"San Diego, CA",72,137500,0,11-0000,Full-time (> 32 hours)
720,"San Diego, CA",72,41600,0,41-0000,Part-time (≤ 32 hours)
721,"San Diego, CA",72,65240,0,13-0000,Full-time (> 32 hours)
722,"San Diego, CA",72,34424,0,35-0000,Part-time / full-time
723,"San Diego, CA",72,67000,0,11-0000,Full-time (> 32 hours)
724,"San Diego, CA",72,35360,0,41-0000,Part-time (≤ 32 hours)
725,"San Diego, CA",72,44304,0,35-0000,Part-time (≤ 32 hours)
